ID,Country,TweakCategory,Crops_baseline_2050,Crops_target_2050,Crops_relchange_pct,TreeCrops_baseline_2050,TreeCrops_target_2050,TreeCrops_relchange_pct,Forest_baseline_2050,Forest_target_2050,Forest_relchange_pct,Grassland_baseline_2050,Grassland_target_2050,Grassland_relchange_pct,Urban_baseline_2050,Urban_target_2050,Urban_relchange_pct,Water_baseline_2050,Water_target_2050,Water_relchange_pct,Other_baseline_2050,Other_target_2050,Other_relchange_pct
IMN,IMN,Small Island States,88.3869,91.038507,2.9999999999999987,0.0,0.0,0.0,32.7934,34.43307,5.000000000000008,385.9132,378.194936,-2.000000000000009,14.0,14.0,0.0,8.0,8.0,0.0,1.9066,5.33358699999993,179.74336515262405
IND,IND,Highly agricultural economies,1645602.05,1694970.1115,3.000000000000004,162423.4693,170544.642765,5.0,762535.0061,815912.4565270001,7.000000000000008,285232.6329,279527.980242,-2.000000000000002,34979.256,34979.256,0.0,44652.0,44652.0,0.0,221731.5852,116569.5524659999,-47.42762860741957
IRL,IRL,Highly agricultural economies,4881.7703,5028.223409,3.0000000000000004,0.0,0.0,0.0,8279.2221,8858.767647,6.9999999999999964,51568.1673,50536.803954,-1.9999999999999967,1278.3845,1278.3845,0.0,1069.0,1069.0,0.0,712.4557,1017.8203900000017,42.86086699846766
IRN,IRN,Very low-forest countries,175945.534,181223.90002000003,3.000000000000009,6059.5449,6362.522145,5.000000000000001,72481.6583,73931.291466,1.9999999999999998,304635.9158,298543.197484,-2.000000000000004,11210.8377,11210.8377,0.0,7735.0,7735.0,0.0,1046315.509,1045377.2508849999,-0.08967258030006812
IRQ,IRQ,Very low-forest countries,51637.3425,53186.462775,3.000000000000002,38.5192,40.44516,5.000000000000009,9147.739,9330.69378,2.0000000000000004,43431.6946,42563.060708000005,-1.9999999999999951,5089.4317,5089.4317,0.0,8017.0,8017.0,0.0,321060.2729,320194.905777,-0.2695341641566189
ISL,ISL,Very low-forest countries,1105.5595,1138.7262850000002,3.0000000000000107,0.0,0.0,0.0,616.6437,628.976574,2.00000000000001,43467.9333,42598.574634,-2.0000000000000004,169.9033,169.9033,0.0,1722.0,1722.0,0.0,51849.9602,52673.819207,1.5889289091489005
ISR,ISR,No specific tweak,3238.0915,3335.234245,3.0000000000000036,2267.7124,2381.09802,5.000000000000001,1316.1987,1408.332609,7.000000000000011,2451.1543,2402.131214,-2.0000000000000058,1974.0793,1974.0793,0.0,399.0,399.0,0.0,10346.7638,10093.124612000001,-2.4513866644950295
ITA,ITA,Highly agricultural economies,65137.1409,67091.255127,2.9999999999999973,22352.134,23469.7407,5.000000000000002,108192.8841,115766.385987,7.000000000000006,69379.4623,67991.873054,-2.0000000000000044,20019.3762,20019.3762,0.0,3129.0,3129.0,0.0,9945.0026,687.3690320000096,-93.088297111154
JAM,JAM,High-forest countries,1059.1401,1052.2390432805767,-0.6515716588790682,347.1021,351.5364127606575,1.2775240370650363,6505.8476,6714.465392941101,3.2066197330091253,2163.2222,2044.800691341452,-5.474310898739305,521.4448,502.9584596762149,-3.5452152027952146,72.0,72.0,0.0,69.2432,0.0,-100.0
JEY,JEY,Small Island States,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,74.48,-1.999999999999995,18.0,18.0,0.0,10.0,10.0,0.0,0.0,1.519999999999996,inf
JOR,JOR,Very low-forest countries,3645.0116,3754.3619479999998,2.9999999999999987,85.8673,90.16066500000001,5.00000000000001,978.753,998.32806,2.000000000000001,7528.2684,7377.703031999999,-2.0000000000000067,1511.5635,1511.5635,0.0,587.0,587.0,0.0,74708.5362,74725.882795,0.02321902674355361
JPN,JPN,High-forest countries,38863.41,38463.19827230333,-1.0297905605727202,705.1711,711.4609517525523,0.8919610790278125,248856.265,255858.36537940847,2.813712718628343,20258.5876,19076.667228782568,-5.834169659574053,45795.0,44003.30816775313,-3.9124180199735124,3641.0,3641.0,0.0,3634.5663,0.0,-100.0
KAZ,KAZ,Very low-forest countries,322277.322,331945.64165999996,2.999999999999994,37.1899,39.049395000000004,5.000000000000006,43863.0559,44740.317018,2.000000000000005,1943163.597,1904300.32506,-2.000000000000006,11259.1877,11259.1877,0.0,47737.0,47737.0,0.0,349787.6475,378103.479167,8.095149119581176
KEN,KEN,Highly agricultural economies,68868.9135,70934.980905,3.000000000000013,6911.6831,7257.267255000001,5.000000000000006,33960.5281,36337.76506700001,7.0000000000000115,462831.4268,453574.798264,-2.000000000000007,1116.4815,1116.4815,0.0,12984.0,12984.0,0.0,9253.967,13721.707009000022,48.279186742291394
KGZ,KGZ,Highly agricultural economies,13829.6886,14244.579258,3.0000000000000018,192.4814,202.10547000000003,5.000000000000009,15425.4706,16505.253542000002,7.000000000000011,90816.6365,89000.30377,-1.9999999999999942,2148.7382,2148.7382,0.0,7191.0,7191.0,0.0,69499.9848,69812.01986,0.4489714075448181
KHM,KHM,Highly agricultural economies,51256.9995,52794.709485,3.0000000000000027,4832.4369,5074.058745,5.000000000000012,64592.7748,69114.269036,6.999999999999998,45338.3035,44431.537430000004,-1.9999999999999951,3169.4665,3169.4665,0.0,4045.0,4045.0,0.0,8319.0189,2924.958903999992,-64.84009786298247
KIR,KIR,Small Island States,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.98,-2.0000000000000018,0.0,0.0,0.0,146.0,146.0,0.0,273.0,273.02,0.007326007326000664
KNA,KNA,Small Island States,3.6284,3.7011508789584693,2.005040209416525,0.0,0.0,0.0,84.0,87.34800530553919,3.985720601832368,70.3408,68.26809523995412,-2.946660771623127,36.0309,35.68284857554821,-0.9659803792072614,16.0,16.0,0.0,1.0,0.0,-100.0
KOR,KOR,High-forest countries,12736.6399,12950.579189064867,1.6797152996754419,687.6456,712.7727114255167,3.6540787035526408,62732.4021,66263.2590347986,5.6284421074298345,2798.9272,2707.7887225602663,-3.256193210017532,12044.9967,11890.60034215078,-1.2818298061403395,1054.0,1054.0,0.0,3524.3885,0.0,-100.0
KWT,KWT,Very low-forest countries,146.1716,150.55674800000003,3.0000000000000098,126.9208,133.26684,5.000000000000002,27.1468,27.689736,2.0000000000000036,1443.0977,1414.235746,-1.999999999999998,691.3261,691.3261,0.0,39.0,39.0,0.0,14729.337,14746.92483,0.11940680018388061
LAO,LAO,High-forest countries,15407.8053,15489.756376385745,0.5318802697081406,3728.6312,3821.248744045758,2.483955614751017,154774.2041,161640.03571165062,4.436030959793912,47135.8947,45086.28077609952,-4.348308092899056,1250.6468,1220.6783918183846,-2.3962327478561782,2200.0,2200.0,0.0,4960.8179,0.0,-100.0
LBN,LBN,Highly agricultural economies,1727.0866,1778.899198,2.9999999999999987,983.5587,1032.736635,4.999999999999993,1387.0445,1484.137615,7.000000000000009,3973.9736,3894.494128,-1.9999999999999998,1486.6227,1486.6227,0.0,59.0,59.0,0.0,237.7139,119.10972400000011,-49.8936646111144
LBR,LBR,High-forest countries,2495.7591,2461.937424277068,-1.3551658781062648,446.1341,448.63364568108125,0.5602677941635169,67678.7873,69354.31202965036,2.475701466433288,24190.6387,22704.426320649316,-6.1437500587807286,546.8115,523.6905797421738,-4.228316386510935,196.0,196.0,0.0,134.8693,0.0,-100.0
LBY,LBY,Very low-forest countries,18869.9214,19247.319828,2.0000000000000027,0.0,0.0,0.0,2000.0,2040.0,2.0,51214.4655,50190.17619,-2.0000000000000004,1665.5357,1665.5357,0.0,192.0,192.0,0.0,1554792.077,1555398.967882,0.03903357181822463
LCA,LCA,Small Island States,3.0,3.0446019432928164,1.4867314430938805,42.0012,43.45332747497144,3.4573475876199753,211.0,218.29500340987815,3.4573475876199757,184.4061,178.06288252645584,-3.4398089182213454,98.5926,97.14408464540173,-1.4691927736952581,5.0,5.0,0.0,1.0,0.0,-100.0
LIE,LIE,Small Island States,21.5456,22.000674321240925,2.112145037691803,0.0,0.0,0.0,50.1243,52.17684253483898,4.094905135511088,46.3301,45.01212206790825,-2.844755206856343,22.0,21.810361076011844,-0.8619951090370715,0.0,0.0,0.0,1.0,0.0,-100.0
LKA,LKA,Highly agricultural economies,26656.014,27154.0261687467,1.868291968734335,10419.8376,10820.617590764816,3.8463170555058843,14888.5741,15755.7355956905,5.82434214227741,9090.5697,8810.873710626165,-3.076770748194526,1441.5862,1425.7468341718275,-1.098745661422987,1103.0,1103.0,0.0,1470.4183,0.0,-100.0
LSO,LSO,Very low-forest countries,5008.2233,5158.469999,3.0000000000000053,0.0,0.0,0.0,355.0207,362.121114,2.0000000000000004,24343.572,23856.70056,-1.9999999999999958,209.3951,209.3951,0.0,27.0,27.0,0.0,144.7888,474.3131269999967,227.58965265268904
LTU,LTU,Highly agricultural economies,20358.16,20454.336063797848,0.47242021773012766,1.5864,1.6248438816026936,2.4233409986569288,24245.1361,25305.681821830356,4.374261779583726,17168.7195,16412.457710682043,-4.40488173458688,1705.7582,1663.899559808145,-2.4539609536600717,673.0,673.0,0.0,358.6398,0.0,-100.0
LUX,LUX,Highly agricultural economies,638.2427,643.3277619948108,0.796728579082966,0.0,0.0,0.0,822.7512,861.5123636129208,4.711164640406573,870.243,834.5950924220384,-4.096316497571555,289.7631,283.56478197022983,-2.139098466909754,0.0,0.0,0.0,2.0,0.0,-100.0
LVA,LVA,High-forest countries,11988.6476,11920.0914406032,-0.5718423101935164,17.3221,17.55747295955851,1.3588015284434958,35591.1682,36761.92023344473,3.2894453670805124,14995.1114,14185.607522702005,-5.398451906786068,439.0488,423.82343029048843,-3.4678080681490524,822.0,822.0,0.0,277.702,0.0,-100.0
MAC,MAC,Small Island States,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.162162162162162,4.054054054054057,0.0,0.0,0.0,18.0,17.83783783783784,-0.9009009009008966,0.0,0.0,0.0,0.0,0.0,0.0
MAR,MAR,Highly agricultural economies,104136.7503,107260.852809,3.0000000000000036,26056.4228,27359.24394,5.0,41117.8379,43996.086553,7.000000000000006,192184.6081,188340.91593800002,-1.9999999999999958,2218.1177,2218.1177,0.0,808.0,808.0,0.0,214481.2632,211019.78306,-1.61388462952693
MCO,MCO,Small Island States,0.0,0.0,0.0,0.0,0.0,0.0,7.6943,7.896389797061564,2.6264871016410103,3.7217,3.564819972430988,-4.215278705135064,2.0,1.9547902305074478,-2.260488474627609,0.0,0.0,0.0,0.0,0.0,0.0
MDA,MDA,Highly agricultural economies,12754.2002,12854.105673295102,0.7833142943381323,4196.7778,4311.7809208053,2.7402718534514876,4662.4564,4881.462673368812,4.697229412564842,8817.4933,8455.175481274546,-4.109079603445283,2580.0,2524.4752512562363,-2.152122044331925,161.0,161.0,0.0,16.0723,0.0,-100.0
MDG,MDG,Highly agricultural economies,42220.8926,43463.03200040451,2.9420017529532623,1140.6207,1196.9773495514323,4.940875573398974,112484.5636,120290.7104205998,6.939749393844659,431944.6903,423067.4373273848,-2.055182798160962,177.9431,177.84290205947514,-0.056308977715264344,2476.0,2476.0,0.0,227.2897,0.0,-100.0
MDV,MDV,No specific tweak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0
MEX,MEX,Highly agricultural economies,217557.0146,224083.725038,3.0000000000000044,31694.7497,33279.487185,4.999999999999993,631491.7265,675696.147355,7.000000000000004,947702.9035,928748.84543,-2.0000000000000027,18177.3092,18177.3092,0.0,12317.0,12317.0,0.0,95170.2965,61808.48579199986,-35.05485633114544
MHL,MHL,No specific tweak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
MKD,MKD,Highly agricultural economies,4122.419,4173.628368132631,1.2422164785440644,341.1312,352.07497803771633,3.2080847596808377,10437.8299,10977.878317506422,5.173953040817623,9353.6687,9010.159498700023,-3.6724542242978693,361.427,355.2589376232112,-1.7065859431610917,550.0,550.0,0.0,252.5243,0.0,-100.0
MLI,MLI,No specific tweak,80680.3659,83100.77687700001,3.000000000000008,25.4654,26.73867,5.000000000000001,77282.1453,82691.89547100001,7.000000000000009,462989.3472,453729.560256,-1.9999999999999982,1206.0768,1206.0768,0.0,2953.0,2953.0,0.0,636052.5995,637480.9520259999,0.2245651581524408
MLT,MLT,Small Island States,56.8475,58.552924999999995,2.9999999999999973,11.4626,12.035730000000001,5.000000000000007,12.0052,12.245304,2.0000000000000044,16.6112,16.278976,-2.0000000000000004,129.1841,129.1841,0.0,5.0,5.0,0.0,25.8894,23.70296499999997,-8.445290350491042
MMR,MMR,Highly agricultural economies,122638.3817,126317.533151,2.9999999999999987,15086.77,15841.1085,4.999999999999999,230093.7791,246200.34363700004,7.0000000000000115,253047.2377,247986.292946,-1.9999999999999987,4028.8564,4028.8564,0.0,6785.0,6785.0,0.0,30046.9751,14567.865365999867,-51.51636623148842
MNE,MNE,High-forest countries,283.0743,282.4575809107493,-0.21786474054716157,60.0961,61.129544055377515,1.7196524489567797,8667.5448,8984.53161682558,3.657169638460707,4134.043,3924.7918935777307,-5.061657714307012,138.4136,134.08936463056116,-3.1241405248030816,224.0,224.0,0.0,103.8282,0.0,-100.0
MNG,MNG,Highly agricultural economies,15990.0841,16469.786623,2.9999999999999996,0.0,0.0,0.0,147922.6942,158277.282794,7.000000000000001,839625.788,822833.27224,-1.9999999999999976,277.5281,277.5281,0.0,13421.0,13421.0,0.0,546661.9057,552620.1303429999,1.0899286342937022
MNP,MNP,Small Island States,1.0918,1.113636,1.999999999999997,0.0,0.0,0.0,162.3962,170.51601,5.000000000000001,0.9882,0.968436,-2.0000000000000004,19.0085,19.0085,0.0,38.0,38.0,0.0,93.5152,85.39331800000005,-8.685092904682815
MOZ,MOZ,Highly agricultural economies,89280.7239,89939.14726340628,0.737475386225317,21.0,21.56564400258513,2.693542869453005,317047.9718,331789.46711977693,4.649610352680684,370130.4458,354760.06349515246,-4.152693321843866,1339.1731,1309.7564776616025,-2.1966258386161934,12862.0,12862.0,0.0,0.6854,0.0,-100.0
MRT,MRT,Very low-forest countries,3282.2056,3380.6717679999997,2.999999999999998,0.0,0.0,0.0,1501.341,1531.36782,2.000000000000003,317660.4025,311307.19445,-2.000000000000005,93.5924,93.5924,0.0,399.0,399.0,0.0,716789.4585,723014.1735619999,0.8684161001790144
MSR,MSR,Small Island States,0.0,0.0,0.0,0.0,0.0,0.0,25.0,26.25,5.0,16.0,15.68,-2.0000000000000018,3.0,3.0,0.0,1.0,1.0,0.0,31.0,30.070000000000004,-2.9999999999999876
MUS,MUS,Highly agricultural economies,705.8876,727.0642280000001,3.000000000000007,0.0,0.0,0.0,340.5407,364.378549,7.000000000000001,426.354,417.82692,-2.0000000000000027,13.0,13.0,0.0,43.0,43.0,0.0,285.2176,248.73020299999973,-12.792828002199116
MWI,MWI,Highly agricultural economies,21672.5774,21543.930503902302,-0.5935929710773409,32272.9865,32704.356443308952,1.336628524629889,22850.523,23597.015315272645,3.2668500203371456,19101.6179,18066.473201949397,-5.419146710345433,403.2951,389.2244355666997,-3.488925214638188,23776.0,23776.0,0.0,0.0,0.0,0.0
MYS,MYS,No specific tweak,4365.1583,4441.780071866424,1.7553033956735047,135577.7159,140636.30287234733,3.731134529570073,135348.5312,143072.8254015904,5.706965663466625,18040.4021,17465.94618722462,-3.184274439067953,17281.9885,17073.145466971262,-1.2084433051713779,2388.0,2388.0,0.0,12076.204,0.0,-100.0
NAM,NAM,Very low-forest countries,8208.0276,8454.268428,3.0,11.0,11.55,5.000000000000006,21824.6584,22261.151568,2.000000000000004,633657.1081,620983.9659379999,-2.0000000000000098,315.375,315.375,0.0,309.0,309.0,0.0,161130.8309,173120.68906600002,7.441070153384295
NCL,NCL,No specific tweak,88.2094,90.855682,2.999999999999999,110.7796,116.31858000000001,5.000000000000009,8323.0932,8905.709724,7.0000000000000115,8131.8217,7969.185266,-2.0,131.8678,131.8678,0.0,171.0,171.0,0.0,695.2283,267.0629479999935,-61.58629503430837
NER,NER,Very low-forest countries,194278.7526,200107.115178,3.0,0.0,0.0,0.0,3190.3959,3254.203818,1.9999999999999991,321467.8336,315038.476928,-2.000000000000007,508.6032,508.6032,0.0,423.0,423.0,0.0,667817.4146,668354.6007760002,0.08043907874458758
NFK,NFK,Small Island States,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0
NGA,NGA,Highly agricultural economies,468191.844,471174.56807122397,0.6370730523071623,46579.1794,47786.134893145994,2.5911909756529403,139473.2987,145812.79095753815,4.545308898998698,242875.0367,232557.16655087852,-4.248221756057268,9210.6412,8999.339527213497,-2.2941038327114875,5940.0,5940.0,0.0,0.0,0.0,0.0
NIC,NIC,Highly agricultural economies,9210.4529,9486.766487,3.0000000000000058,3673.102,3856.7571,4.999999999999999,21309.4956,22801.160292,7.000000000000011,83673.0195,81999.55910999999,-2.000000000000009,671.8342,671.8342,0.0,9665.0,9665.0,0.0,415.0957,136.92271100001312,-67.01418227169948
NIU,NIU,Small Island States,0.0,0.0,0.0,15.7871,15.92681829065004,0.8850155547886527,148.3429,149.65575773942456,0.8850155547886502,24.8701,23.41752396992539,-5.840652148863937,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
NLD,NLD,Highly agricultural economies,11039.3094,11346.523233978784,2.782908086431416,4.3111,4.517114221397914,4.7786927094689045,4027.0579,4299.870024602408,6.774477332506404,11654.918,11397.746002309874,-2.2065534711623527,6756.5844,6742.343624887536,-0.210768848124857,3054.0,3054.0,0.0,308.8192,0.0,-100.0
NPL,NPL,No specific tweak,24542.5388,25278.814963999997,2.999999999999996,1959.221,2057.18205,4.999999999999994,61644.4701,65959.58300700001,7.000000000000016,35147.8325,34444.87585,-2.0000000000000004,521.4012,521.4012,0.0,342.0,342.0,0.0,23373.5363,18927.142828999993,-19.023195351916034
NRU,NRU,Small Island States,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.88,-2.0000000000000018,1.0,1.0,0.0,3.0,3.0,0.0,9.0,9.12,1.3333333333333246
NZL,NZL,No specific tweak,7589.9902,7817.6899060000005,3.0000000000000044,14.4176,15.138480000000001,5.000000000000007,100827.5136,107885.43955200001,7.000000000000004,110986.8123,108767.076054,-2.0000000000000004,3166.1465,3166.1465,0.0,4777.0,4777.0,0.0,33352.1196,28285.509308000022,-15.191269258940821
OMN,OMN,Very low-forest countries,671.694,691.84482,3.00000000000001,563.2659,591.429195,5.0000000000000115,73.9898,75.46959600000001,2.00000000000001,17100.1969,16758.192961999997,-2.0000000000000098,984.4422,984.4422,0.0,149.0,149.0,0.0,291793.4112,292085.621227,0.10014277765846001
PAK,PAK,No specific tweak,310961.0895,320289.92218500003,3.0000000000000098,15011.5515,15762.129075,5.000000000000008,45003.1426,48153.362582,7.000000000000004,89294.2768,87508.391264,-2.0000000000000018,5814.2113,5814.2113,0.0,10614.0,10614.0,0.0,397459.7283,386015.983594,-2.87922118674684
PAN,PAN,High-forest countries,6175.3097,6206.0456015896725,0.4977224314704851,486.6816,498.6010870560111,2.44913451751846,38280.4957,39965.04675335474,4.400546603566427,25654.4687,24530.59573833649,-4.380807783649443,1085.0715,1058.7108196631002,-2.4293956976014766,840.0,840.0,0.0,576.9728,0.0,-100.0
PCN,PCN,Small Island States,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
PER,PER,High-forest countries,33754.9082,34767.555446,3.0000000000000018,22742.0767,23879.180535000003,5.000000000000007,696846.4109,745625.659663,7.000000000000001,319266.8888,312881.551024,-2.000000000000009,3613.4558,3613.4558,0.0,11696.0,11696.0,0.0,208274.2597,163730.59763200025,-21.387022156343665
PHL,PHL,Highly agricultural economies,93717.1249,93785.40194188092,0.07285439235761619,78387.1984,79967.49734265484,2.016016613568428,64472.7646,67025.35665024025,3.9591788347792543,29677.6421,28257.55174223462,-4.785051160669468,7057.7662,6857.19232298935,-2.841888939458635,4623.0,4623.0,0.0,2580.5038,0.0,-100.0
PLW,PLW,Small Island States,16.7878,16.486793743162277,-1.7930059736101431,0.0,0.0,0.0,264.2122,264.51320625683775,0.11392594923237914,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
PNG,PNG,High-forest countries,8244.7946,8118.982897614189,-1.5259531436454505,9994.8809,10033.477558968905,0.3861642710410397,359320.2948,367578.48732849053,2.298281685727527,73044.9424,68438.54814472789,-6.3062466803616966,458.6581,438.50407019851014,-4.394129265675207,3127.0,3127.0,0.0,3544.4292,0.0,-100.0
POL,POL,Highly agricultural economies,98138.7135,99028.3774291876,0.9065371833997045,11.4423,11.770223436255291,2.8658874199705626,105945.3419,111057.45643271039,4.825237656541451,85820.0487,82394.25103420552,-3.9918384080274727,17511.0549,17155.14478046023,-2.0324881714565963,2767.0,2767.0,0.0,2220.3986,0.0,-100.0
PRI,PRI,High-forest countries,229.1301,225.97826935103964,-1.3755637731403931,94.8655,95.37727454003017,0.5394738234976617,5708.0347,5848.139063576809,2.454511420135711,979.6886,919.3088459788712,-6.163157764735524,1595.9966,1528.19674655325,-4.248120168097471,78.9998,78.9998,0.0,9.2847,0.0,-100.0
PRK,PRK,No specific tweak,22609.8109,23288.105227,2.9999999999999982,0.0,0.0,0.0,55812.4438,59719.31486600001,7.0000000000000115,31356.3203,30729.193894,-1.9999999999999982,1541.715,1541.715,0.0,1290.0,1290.0,0.0,8870.71,4912.671013000005,-44.61919042556903
PRT,PRT,Highly agricultural economies,12545.5539,12815.714220865204,2.153434778716332,3113.1797,3241.9718389348777,4.136996619079765,32987.7789,35006.815192046364,6.120558459443194,36290.7577,35272.6314444816,-2.8054698221922223,2842.2277,2818.867203671951,-0.8219079818287981,793.0,793.0,0.0,1376.502,0.0,-100.0
PRY,PRY,Highly agricultural economies,63438.5759,64655.86003173001,1.9188389941931283,2.025,2.1039313729262443,3.8978455766046625,115936.7595,122750.19145376913,5.8768521590161695,216914.7787,210345.12968612238,-3.0286774618356667,454.4856,449.71499700562384,-1.049670879424152,3601.0,3601.0,0.0,1456.3754,0.0,-100.0
PSE,PSE,Very low-forest countries,1363.6417,1404.550951,3.000000000000003,108.9125,114.358125,5.000000000000006,110.7047,112.918794,2.0000000000000027,3194.4752,3130.5856959999996,-2.000000000000007,961.6041,961.6041,0.0,169.0,169.0,0.0,405.6618,420.9823340000003,3.7766765320274898
PYF,PYF,High-forest countries,0.0,0.0,0.0,0.0,0.0,0.0,1293.0,1347.1965253760154,4.191533285074665,428.0,408.4308104774927,-4.572240542641897,62.0,60.372664146491864,-2.624735247593767,109.0,109.0,0.0,33.0,0.0,-100.0
QAT,QAT,Very low-forest countries,399.3842,411.36572600000005,3.0000000000000075,0.0,0.0,0.0,0.0,0.0,0.0,500.0,490.0,-2.0,986.3809,986.3809,0.0,42.0,42.0,0.0,8882.2349,8880.253374,-0.022308867332472553
ROU,ROU,Highly agricultural economies,92968.1527,93313.69901162844,0.37168245425235524,221.9796,227.13096328784516,2.3206471621019036,74784.0151,77977.0022855359,4.269611869951462,59970.1401,57271.0464240499,-4.500729315371565,5923.2691,5772.121215497914,-2.5517646075219935,1669.0,1669.0,0.0,693.4433,0.0,-100.0
RUS,RUS,High-forest countries,1287053.846,1325665.46138,3.000000000000007,950.4298,997.9512900000001,5.000000000000009,8402112.948,8990260.854360001,7.0000000000000036,6179921.987,6056323.547259999,-2.000000000000005,67876.6777,67876.6777,0.0,326086.0,326086.0,0.0,586960.1119,83751.5084099999,-85.73131176854679
RWA,RWA,Highly agricultural economies,9135.9033,9196.995513134947,0.6687046822720538,4877.0096,5004.954865172389,2.6234368120249063,2767.2245,2893.912712608265,4.578168941777766,6573.7865,6296.495925985929,-4.218125642110089,294.3022,287.64098309847543,-2.263393512357229,1760.0,1760.0,0.0,31.7739,0.0,-100.0
SAU,SAU,Very low-forest countries,35479.1777,36543.553031,3.000000000000008,1165.4417,1223.7137850000001,5.000000000000005,3688.3179,3762.084258,1.9999999999999962,72059.3442,70618.15731600001,-1.9999999999999931,4973.6319,4973.6319,0.0,391.0,391.0,0.0,1809634.087,1809878.86011,0.013526110707039912
SDN,SDN,Very low-forest countries,253236.6826,260833.783078,3.000000000000003,0.0,0.0,0.0,27319.4611,27865.850322000002,2.0000000000000058,526333.0094,515806.349212,-2.0000000000000018,1287.0266,1287.0266,0.0,4666.0,4666.0,0.0,1053469.82,1055852.9904880002,0.2262210499775066
SEN,SEN,Highly agricultural economies,30075.3125,30977.571875,3.000000000000005,0.0,0.0,0.0,50098.6473,53605.552611,7.000000000000004,111612.4329,109380.184242,-1.9999999999999973,1115.4234,1115.4234,0.0,1851.0,1851.0,0.0,2564.1839,387.26787199999626,-84.89703207324575
SGP,SGP,Small Island States,0.0,0.0,0.0,0.0,0.0,0.0,91.9352,95.70345665460246,4.0988181399534325,0.0223,0.021666434015528972,-2.841103069376808,360.3678,357.27487691138197,-0.8582684381395959,16.0,16.0,0.0,0.6747,0.0,-100.0
SHN,SHN,Small Island States,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.1,1.9999999999999927,72.0,70.56,-1.999999999999997,0.0,0.0,0.0,5.0,5.0,0.0,88.0,89.34,1.5227272727272767
SLB,SLB,High-forest countries,47.5747,45.56250913299273,-4.229539791122739,140.3967,138.41322940537316,-1.4127615496851786,22798.5706,22904.60461136509,0.46509061127318707,708.4833,651.9091789948819,-7.985244113039511,23.9747,22.510471101664404,-6.10739195208113,288.0,288.0,0.0,44.0,0.0,-100.0
SLE,SLE,Highly agricultural economies,7798.5073,7969.780534747798,2.19623099856299,303.7539,316.45270793854485,4.180623833486536,19135.6427,20315.3582620624,6.165016668410097,43875.5152,42662.46641581513,-2.7647510887459013,328.5056,325.9420794361314,-0.7803582538223462,237.0,237.0,0.0,148.0753,0.0,-100.0
SLV,SLV,Highly agricultural economies,3685.2621,3747.957682128945,1.7012516458176818,1434.9445,1487.6935366688947,3.676033231173375,4833.0965,5106.2058331191465,5.650814816529049,9229.7201,8931.073832818935,-3.2357023175715365,758.6349,749.0691152640751,-1.260920732215842,329.0,329.0,0.0,80.3419,0.0,-100.0
SMR,SMR,Small Island States,30.1522,30.762200937938136,2.023072737439177,0.0,0.0,0.0,10.0,10.400410327603023,4.004103276030229,9.2702,8.998629156434918,-2.9295036090384583,17.0,16.838759578023943,-0.9484730704473943,0.0,0.0,0.0,0.5776,0.0,-100.0
SOM,SOM,Very low-forest countries,11096.411,11429.30333,3.000000000000005,0.0,0.0,0.0,3788.0877,3863.849454,2.0000000000000027,418042.6916,409681.837768,-1.9999999999999982,249.3257,249.3257,0.0,267.0,267.0,0.0,40187.4839,48139.68364799999,19.78775224591752
SPM,SPM,Small Island States,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.4,5.000000000000004,133.0,130.34,-1.9999999999999973,5.0,5.0,0.0,13.0,13.0,0.0,3.0,5.259999999999996,75.3333333333332
SRB,SRB,Highly agricultural economies,21762.2162,21920.88366624868,0.7290960846564897,3446.2401,3538.7716764260294,2.685000862999344,26472.3442,27700.900715373322,4.640905641342191,21738.2162,20833.761659732616,-4.160665861200622,3128.6618,3059.682282219362,-2.2047610828577797,608.0,608.0,0.0,506.3215,0.0,-100.0
SSD,SSD,Highly agricultural economies,10835.8267,11160.901501,3.000000000000006,112.1432,117.75036,5.000000000000007,64109.3926,68597.050082,7.0000000000000036,549316.4136,538330.085328,-1.999999999999992,274.2872,274.2872,0.0,409.0,409.0,0.0,313.9367,6481.925528999989,1964.723725833899
